"","Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
"3491",4,3,2015-05-27,8305,1177,1,0,"0",0
"3492",4,4,2015-05-28,8550,1158,1,0,"0",0
"3493",4,5,2015-05-29,10529,1366,1,0,"0",0
"3494",4,6,2015-05-30,12187,1590,1,0,"0",0
"3495",4,7,2015-05-31,0,0,0,0,"0",0
"3496",4,1,2015-06-01,13727,1695,1,1,"0",0
"3497",4,2,2015-06-02,11222,1438,1,1,"0",0
"3498",4,3,2015-06-03,10621,1341,1,1,"0",0
"3499",4,4,2015-06-04,10200,1311,1,1,"0",0
"3500",4,5,2015-06-05,10416,1404,1,1,"0",0
"3501",4,6,2015-06-06,8218,1219,1,0,"0",0
"3502",4,7,2015-06-07,0,0,0,0,"0",0
"3503",4,1,2015-06-08,9640,1268,1,0,"0",0
"3504",4,2,2015-06-09,8002,1110,1,0,"0",0
"3505",4,3,2015-06-10,7445,1049,1,0,"0",0
"3506",4,4,2015-06-11,7407,1081,1,0,"0",0
"3507",4,5,2015-06-12,7889,1090,1,0,"0",0
"3508",4,6,2015-06-13,9779,1370,1,0,"0",0
"3509",4,7,2015-06-14,0,0,0,0,"0",0
"3510",4,1,2015-06-15,12398,1473,1,1,"0",0
"3511",4,2,2015-06-16,10671,1352,1,1,"0",0
"3512",4,3,2015-06-17,9685,1254,1,1,"0",0
"3513",4,4,2015-06-18,8880,1138,1,1,"0",0
"3514",4,5,2015-06-19,9686,1281,1,1,"0",0
"3515",4,6,2015-06-20,9374,1311,1,0,"0",0
"3516",4,7,2015-06-21,0,0,0,0,"0",0
"3517",4,1,2015-06-22,9118,1230,1,0,"0",0
"3518",4,2,2015-06-23,7635,1118,1,0,"0",0
"3519",4,3,2015-06-24,8048,1094,1,0,"0",0
"3520",4,4,2015-06-25,7111,1046,1,0,"0",0
"3521",4,5,2015-06-26,7684,1076,1,0,"0",0
"3522",4,6,2015-06-27,8989,1268,1,0,"0",0
"3523",4,7,2015-06-28,0,0,0,0,"0",0
"3524",4,1,2015-06-29,11692,1361,1,1,"0",0
"3525",4,2,2015-06-30,13106,1488,1,1,"0",0
"3526",4,3,2015-07-01,11216,1359,1,1,"0",0
"3527",4,4,2015-07-02,10323,1333,1,1,"0",0
"3528",4,5,2015-07-03,11543,1395,1,1,"0",0
"3529",4,6,2015-07-04,9358,1257,1,0,"0",0
"3530",4,7,2015-07-05,0,0,0,0,"0",0
"3531",4,1,2015-07-06,9967,1373,1,0,"0",0
"3532",4,2,2015-07-07,8127,1103,1,0,"0",0
"3533",4,3,2015-07-08,8620,1134,1,0,"0",0
"3534",4,4,2015-07-09,9093,1185,1,0,"0",0
"3535",4,5,2015-07-10,9177,1245,1,0,"0",0
"3536",4,6,2015-07-11,10996,1401,1,0,"0",0
"3537",4,7,2015-07-12,0,0,0,0,"0",0
"3538",4,1,2015-07-13,13550,1619,1,1,"0",0
"3539",4,2,2015-07-14,12315,1485,1,1,"0",0
"3540",4,3,2015-07-15,11126,1377,1,1,"0",0
"3541",4,4,2015-07-16,11432,1417,1,1,"0",1
"3542",4,5,2015-07-17,10514,1343,1,1,"0",1
"3543",4,6,2015-07-18,9703,1284,1,0,"0",0
"3544",4,7,2015-07-19,0,0,0,0,"0",0
"3545",4,1,2015-07-20,10283,1348,1,0,"0",1
"3546",4,2,2015-07-21,9176,1149,1,0,"0",1
"3547",4,3,2015-07-22,8503,1108,1,0,"0",1
"3548",4,4,2015-07-23,7286,1101,1,0,"0",1
"3549",4,5,2015-07-24,8322,1108,1,0,"0",1
"3550",4,6,2015-07-25,9322,1219,1,0,"0",0
"3551",4,7,2015-07-26,0,0,0,0,"0",0
"3552",4,1,2015-07-27,11812,1379,1,1,"0",1
"3553",4,2,2015-07-28,10275,1191,1,1,"0",1
"3554",4,3,2015-07-29,10514,1258,1,1,"0",1
"3555",4,4,2015-07-30,10387,1276,1,1,"0",1
"3556",4,5,2015-07-31,13995,1498,1,1,"0",1
"3557",5,2,2013-01-01,0,0,0,0,"a",1
"3558",5,3,2013-01-02,4253,577,1,0,"0",1
"3559",5,4,2013-01-03,3465,491,1,0,"0",0
"3560",5,5,2013-01-04,4456,533,1,0,"0",0
"3561",5,6,2013-01-05,1590,202,1,0,"0",0
"3562",5,7,2013-01-06,0,0,0,0,"0",0
"3563",5,1,2013-01-07,6978,717,1,1,"0",0
"3564",5,2,2013-01-08,5718,613,1,1,"0",0
"3565",5,3,2013-01-09,5974,697,1,1,"0",0
"3566",5,4,2013-01-10,4999,596,1,1,"0",0
"3567",5,5,2013-01-11,5159,562,1,1,"0",0
"3568",5,6,2013-01-12,1760,223,1,0,"0",0
"3569",5,7,2013-01-13,0,0,0,0,"0",0
"3570",5,1,2013-01-14,4045,567,1,0,"0",0
"3571",5,2,2013-01-15,3916,520,1,0,"0",0
"3572",5,3,2013-01-16,3546,513,1,0,"0",0
"3573",5,4,2013-01-17,3401,464,1,0,"0",0
"3574",5,5,2013-01-18,4227,501,1,0,"0",0
"3575",5,6,2013-01-19,1698,199,1,0,"0",0
"3576",5,7,2013-01-20,0,0,0,0,"0",0
"3577",5,1,2013-01-21,6217,618,1,1,"0",0
"3578",5,2,2013-01-22,5680,626,1,1,"0",0
"3579",5,3,2013-01-23,6110,667,1,1,"0",0
"3580",5,4,2013-01-24,4397,512,1,1,"0",0
"3581",5,5,2013-01-25,4960,564,1,1,"0",0
"3582",5,6,2013-01-26,1570,187,1,0,"0",0
"3583",5,7,2013-01-27,0,0,0,0,"0",0
"3584",5,1,2013-01-28,3089,451,1,0,"0",0
"3585",5,2,2013-01-29,3569,472,1,0,"0",0
"3586",5,3,2013-01-30,4273,570,1,0,"0",0
"3587",5,4,2013-01-31,4392,571,1,0,"0",0
"3588",5,5,2013-02-01,4241,576,1,0,"0",0
"3589",5,6,2013-02-02,1757,211,1,0,"0",0
"3590",5,7,2013-02-03,0,0,0,0,"0",0
"3591",5,1,2013-02-04,6846,679,1,1,"0",1
"3592",5,2,2013-02-05,5662,590,1,1,"0",1
"3593",5,3,2013-02-06,5724,687,1,1,"0",1
"3594",5,4,2013-02-07,4889,559,1,1,"0",1
"3595",5,5,2013-02-08,4764,555,1,1,"0",1
"3596",5,6,2013-02-09,1709,188,1,0,"0",0
"3597",5,7,2013-02-10,0,0,0,0,"0",0
"3598",5,1,2013-02-11,3978,560,1,0,"0",1
"3599",5,2,2013-02-12,3178,448,1,0,"0",1
"3600",5,3,2013-02-13,4412,568,1,0,"0",1
"3601",5,4,2013-02-14,3908,508,1,0,"0",1
"3602",5,5,2013-02-15,3811,500,1,0,"0",1
"3603",5,6,2013-02-16,1740,196,1,0,"0",0
"3604",5,7,2013-02-17,0,0,0,0,"0",0
"3605",5,1,2013-02-18,8397,780,1,1,"0",0
"3606",5,2,2013-02-19,3906,475,1,1,"0",0
"3607",5,3,2013-02-20,5517,619,1,1,"0",0
"3608",5,4,2013-02-21,4778,560,1,1,"0",0
"3609",5,5,2013-02-22,4874,560,1,1,"0",0
"3610",5,6,2013-02-23,1425,182,1,0,"0",0
"3611",5,7,2013-02-24,0,0,0,0,"0",0
"3612",5,1,2013-02-25,3372,490,1,0,"0",0
"3613",5,2,2013-02-26,3664,469,1,0,"0",0
"3614",5,3,2013-02-27,3634,529,1,0,"0",0
"3615",5,4,2013-02-28,4940,568,1,0,"0",0
"3616",5,5,2013-03-01,4082,549,1,0,"0",0
"3617",5,6,2013-03-02,1939,242,1,0,"0",0
"3618",5,7,2013-03-03,0,0,0,0,"0",0
"3619",5,1,2013-03-04,7926,809,1,1,"0",0
"3620",5,2,2013-03-05,6131,685,1,1,"0",0
"3621",5,3,2013-03-06,6027,693,1,1,"0",0
"3622",5,4,2013-03-07,4430,533,1,1,"0",0
"3623",5,5,2013-03-08,4744,576,1,1,"0",0
"3624",5,6,2013-03-09,1558,190,1,0,"0",0
"3625",5,7,2013-03-10,0,0,0,0,"0",0
"3626",5,1,2013-03-11,3343,458,1,0,"0",0
"3627",5,2,2013-03-12,2809,403,1,0,"0",0
"3628",5,3,2013-03-13,3486,501,1,0,"0",0
"3629",5,4,2013-03-14,3488,485,1,0,"0",0
"3630",5,5,2013-03-15,3839,481,1,0,"0",0
"3631",5,6,2013-03-16,1717,206,1,0,"0",0
"3632",5,7,2013-03-17,0,0,0,0,"0",0
"3633",5,1,2013-03-18,7297,755,1,1,"0",0
"3634",5,2,2013-03-19,4930,571,1,1,"0",0
"3635",5,3,2013-03-20,6085,689,1,1,"0",0
"3636",5,4,2013-03-21,5027,550,1,1,"0",0
"3637",5,5,2013-03-22,4862,552,1,1,"0",0
"3638",5,6,2013-03-23,2153,239,1,0,"0",0
"3639",5,7,2013-03-24,0,0,0,0,"0",0
"3640",5,1,2013-03-25,7563,750,1,1,"0",0
"3641",5,2,2013-03-26,6086,612,1,1,"0",0
"3642",5,3,2013-03-27,6477,717,1,1,"0",0
"3643",5,4,2013-03-28,7945,816,1,1,"0",0
"3644",5,5,2013-03-29,0,0,0,1,"b",1
"3645",5,6,2013-03-30,2916,359,1,0,"0",0
"3646",5,7,2013-03-31,0,0,0,0,"0",0
"3647",5,1,2013-04-01,0,0,0,0,"b",1
"3648",5,2,2013-04-02,4436,620,1,0,"0",1
"3649",5,3,2013-04-03,4247,597,1,0,"0",1
"3650",5,4,2013-04-04,3875,496,1,0,"0",1
"3651",5,5,2013-04-05,3949,519,1,0,"0",1
"3652",5,6,2013-04-06,1571,207,1,0,"0",0
"3653",5,7,2013-04-07,0,0,0,0,"0",0
"3654",5,1,2013-04-08,6817,695,1,1,"0",0
"3655",5,2,2013-04-09,5204,580,1,1,"0",0
"3656",5,3,2013-04-10,5698,689,1,1,"0",0
"3657",5,4,2013-04-11,4509,517,1,1,"0",0
"3658",5,5,2013-04-12,4767,555,1,1,"0",0
"3659",5,6,2013-04-13,1515,215,1,0,"0",0
"3660",5,7,2013-04-14,0,0,0,0,"0",0
"3661",5,1,2013-04-15,3344,511,1,0,"0",0
"3662",5,2,2013-04-16,3367,494,1,0,"0",0
"3663",5,3,2013-04-17,3636,539,1,0,"0",0
"3664",5,4,2013-04-18,3280,435,1,0,"0",0
"3665",5,5,2013-04-19,3596,493,1,0,"0",0
"3666",5,6,2013-04-20,2152,244,1,0,"0",0
"3667",5,7,2013-04-21,0,0,0,0,"0",0
"3668",5,1,2013-04-22,6458,671,1,1,"0",0
"3669",5,2,2013-04-23,4859,576,1,1,"0",0
"3670",5,3,2013-04-24,5076,708,1,1,"0",0
"3671",5,4,2013-04-25,4775,569,1,1,"0",0
"3672",5,5,2013-04-26,4228,534,1,1,"0",0
"3673",5,6,2013-04-27,1428,180,1,0,"0",0
"3674",5,7,2013-04-28,0,0,0,0,"0",0
"3675",5,1,2013-04-29,6967,732,1,1,"0",0
"3676",5,2,2013-04-30,6387,744,1,1,"0",0
"3677",5,3,2013-05-01,0,0,0,1,"a",0
"3678",5,4,2013-05-02,6347,715,1,1,"0",0
"3679",5,5,2013-05-03,5531,631,1,1,"0",0
"3680",5,6,2013-05-04,1922,231,1,0,"0",0
"3681",5,7,2013-05-05,0,0,0,0,"0",0
"3682",5,1,2013-05-06,3895,558,1,0,"0",0
"3683",5,2,2013-05-07,3961,507,1,0,"0",0
"3684",5,3,2013-05-08,4680,647,1,0,"0",0
"3685",5,4,2013-05-09,0,0,0,0,"a",0
"3686",5,5,2013-05-10,4937,595,1,0,"0",1
"3687",5,6,2013-05-11,1788,234,1,0,"0",0
"3688",5,7,2013-05-12,0,0,0,0,"0",0
"3689",5,1,2013-05-13,6862,752,1,1,"0",0
"3690",5,2,2013-05-14,5587,624,1,1,"0",0
"3691",5,3,2013-05-15,5443,662,1,1,"0",0
"3692",5,4,2013-05-16,4790,598,1,1,"0",0
"3693",5,5,2013-05-17,5354,612,1,1,"0",0
"3694",5,6,2013-05-18,1939,237,1,0,"0",0
"3695",5,7,2013-05-19,0,0,0,0,"0",0
"3696",5,1,2013-05-20,0,0,0,0,"a",1
"3697",5,2,2013-05-21,4495,573,1,0,"0",1
"3698",5,3,2013-05-22,4381,544,1,0,"0",1
"3699",5,4,2013-05-23,3930,507,1,0,"0",0
"3700",5,5,2013-05-24,3830,501,1,0,"0",0
"3701",5,6,2013-05-25,1668,209,1,0,"0",0
"3702",5,7,2013-05-26,0,0,0,0,"0",0
"3703",5,1,2013-05-27,6746,707,1,1,"0",0
"3704",5,2,2013-05-28,5725,651,1,1,"0",0
"3705",5,3,2013-05-29,5334,655,1,1,"0",0
"3706",5,4,2013-05-30,5065,576,1,1,"a",0
"3707",5,5,2013-05-31,6082,679,1,1,"0",0
"3708",5,6,2013-06-01,2157,259,1,0,"0",0
"3709",5,7,2013-06-02,0,0,0,0,"0",0
"3710",5,1,2013-06-03,0,0,0,1,"0",0
"3711",5,2,2013-06-04,3374,422,1,1,"0",0
"3712",5,3,2013-06-05,5349,682,1,1,"0",0
"3713",5,4,2013-06-06,5235,579,1,1,"0",0
"3714",5,5,2013-06-07,5056,632,1,1,"0",0
"3715",5,6,2013-06-08,2163,260,1,0,"0",0
"3716",5,7,2013-06-09,0,0,0,0,"0",0
"3717",5,1,2013-06-10,4745,583,1,0,"0",0
"3718",5,2,2013-06-11,4368,544,1,0,"0",0
"3719",5,3,2013-06-12,4230,617,1,0,"0",0
"3720",5,4,2013-06-13,4066,519,1,0,"0",0
"3721",5,5,2013-06-14,4487,587,1,0,"0",0
"3722",5,6,2013-06-15,1970,219,1,0,"0",0
"3723",5,7,2013-06-16,0,0,0,0,"0",0
"3724",5,1,2013-06-17,8126,784,1,1,"0",0
"3725",5,2,2013-06-18,5853,650,1,1,"0",0
"3726",5,3,2013-06-19,5594,663,1,1,"0",0
"3727",5,4,2013-06-20,5315,563,1,1,"0",0
"3728",5,5,2013-06-21,6029,653,1,1,"0",0
"3729",5,6,2013-06-22,2250,253,1,0,"0",0
"3730",5,7,2013-06-23,0,0,0,0,"0",0
"3731",5,1,2013-06-24,4517,588,1,0,"0",0
"3732",5,2,2013-06-25,3476,443,1,0,"0",0
"3733",5,3,2013-06-26,4511,583,1,0,"0",0
"3734",5,4,2013-06-27,4646,571,1,0,"0",0
"3735",5,5,2013-06-28,5303,625,1,0,"0",0
"3736",5,6,2013-06-29,2460,281,1,0,"0",0
"3737",5,7,2013-06-30,0,0,0,0,"0",0
"3738",5,1,2013-07-01,9047,845,1,1,"0",0
"3739",5,2,2013-07-02,6652,678,1,1,"0",0
"3740",5,3,2013-07-03,7100,802,1,1,"0",0
"3741",5,4,2013-07-04,6473,679,1,1,"0",0
"3742",5,5,2013-07-05,7054,708,1,1,"0",0
"3743",5,6,2013-07-06,1957,246,1,0,"0",0
"3744",5,7,2013-07-07,0,0,0,0,"0",0
"3745",5,1,2013-07-08,4896,604,1,0,"0",0
"3746",5,2,2013-07-09,4758,592,1,0,"0",0
"3747",5,3,2013-07-10,5038,662,1,0,"0",0
"3748",5,4,2013-07-11,4935,605,1,0,"0",0
"3749",5,5,2013-07-12,4885,581,1,0,"0",0
"3750",5,6,2013-07-13,2451,265,1,0,"0",0
"3751",5,7,2013-07-14,0,0,0,0,"0",0
"3752",5,1,2013-07-15,9299,847,1,1,"0",1
"3753",5,2,2013-07-16,6027,670,1,1,"0",1
"3754",5,3,2013-07-17,7126,735,1,1,"0",1
"3755",5,4,2013-07-18,6316,633,1,1,"0",1
"3756",5,5,2013-07-19,6197,650,1,1,"0",1
"3757",5,6,2013-07-20,2231,253,1,0,"0",0
"3758",5,7,2013-07-21,0,0,0,0,"0",0
"3759",5,1,2013-07-22,4704,582,1,0,"0",1
"3760",5,2,2013-07-23,4533,510,1,0,"0",1
"3761",5,3,2013-07-24,4865,621,1,0,"0",1
"3762",5,4,2013-07-25,4616,550,1,0,"0",1
"3763",5,5,2013-07-26,4432,509,1,0,"0",1
"3764",5,6,2013-07-27,2321,263,1,0,"0",0
"3765",5,7,2013-07-28,0,0,0,0,"0",0
"3766",5,1,2013-07-29,8701,788,1,1,"0",1
"3767",5,2,2013-07-30,7217,695,1,1,"0",1
"3768",5,3,2013-07-31,8061,788,1,1,"0",1
"3769",5,4,2013-08-01,6373,689,1,1,"0",1
"3770",5,5,2013-08-02,4907,589,1,1,"0",1
"3771",5,6,2013-08-03,1778,250,1,0,"0",0
"3772",5,7,2013-08-04,0,0,0,0,"0",0
"3773",5,1,2013-08-05,4816,583,1,0,"0",1
"3774",5,2,2013-08-06,4649,508,1,0,"0",1
"3775",5,3,2013-08-07,5198,645,1,0,"0",1
"3776",5,4,2013-08-08,3869,509,1,0,"0",1
"3777",5,5,2013-08-09,3932,470,1,0,"0",1
"3778",5,6,2013-08-10,2005,244,1,0,"0",0
"3779",5,7,2013-08-11,0,0,0,0,"0",0
"3780",5,1,2013-08-12,7706,780,1,1,"0",1
"3781",5,2,2013-08-13,6858,678,1,1,"0",1
"3782",5,3,2013-08-14,6352,736,1,1,"0",1
"3783",5,4,2013-08-15,5030,539,1,1,"0",1
"3784",5,5,2013-08-16,5113,590,1,1,"0",1
"3785",5,6,2013-08-17,1676,214,1,0,"0",0
"3786",5,7,2013-08-18,0,0,0,0,"0",0
"3787",5,1,2013-08-19,4225,527,1,0,"0",1
"3788",5,2,2013-08-20,3825,537,1,0,"0",1
"3789",5,3,2013-08-21,4434,619,1,0,"0",1
"3790",5,4,2013-08-22,3534,485,1,0,"0",1
"3791",5,5,2013-08-23,3879,513,1,0,"0",1
"3792",5,6,2013-08-24,1832,224,1,0,"0",0
"3793",5,7,2013-08-25,0,0,0,0,"0",0
"3794",5,1,2013-08-26,7457,735,1,1,"0",0
"3795",5,2,2013-08-27,6045,646,1,1,"0",0
"3796",5,3,2013-08-28,5919,682,1,1,"0",0
"3797",5,4,2013-08-29,5720,637,1,1,"0",0
"3798",5,5,2013-08-30,6413,678,1,1,"0",0
"3799",5,6,2013-08-31,2424,258,1,0,"0",0
"3800",5,7,2013-09-01,0,0,0,0,"0",0
"3801",5,1,2013-09-02,4598,568,1,0,"0",0
"3802",5,2,2013-09-03,4314,557,1,0,"0",0
"3803",5,3,2013-09-04,3996,589,1,0,"0",0
"3804",5,4,2013-09-05,3830,516,1,0,"0",0
"3805",5,5,2013-09-06,4242,537,1,0,"0",0
"3806",5,6,2013-09-07,1893,228,1,0,"0",0
"3807",5,7,2013-09-08,0,0,0,0,"0",0
"3808",5,1,2013-09-09,7378,739,1,1,"0",0
"3809",5,2,2013-09-10,6222,631,1,1,"0",0
"3810",5,3,2013-09-11,5958,705,1,1,"0",0
"3811",5,4,2013-09-12,5298,600,1,1,"0",0
"3812",5,5,2013-09-13,5274,640,1,1,"0",0
"3813",5,6,2013-09-14,2001,217,1,0,"0",0
"3814",5,7,2013-09-15,0,0,0,0,"0",0
"3815",5,1,2013-09-16,3940,529,1,0,"0",0
"3816",5,2,2013-09-17,3846,528,1,0,"0",0
"3817",5,3,2013-09-18,3753,537,1,0,"0",0
"3818",5,4,2013-09-19,3457,470,1,0,"0",0
"3819",5,5,2013-09-20,4024,512,1,0,"0",0
"3820",5,6,2013-09-21,1725,217,1,0,"0",0
"3821",5,7,2013-09-22,0,0,0,0,"0",0
"3822",5,1,2013-09-23,7486,743,1,1,"0",0
"3823",5,2,2013-09-24,5489,596,1,1,"0",0
"3824",5,3,2013-09-25,5371,653,1,1,"0",0
"3825",5,4,2013-09-26,4566,507,1,1,"0",0
"3826",5,5,2013-09-27,5139,598,1,1,"0",0
"3827",5,6,2013-09-28,2171,231,1,0,"0",0
"3828",5,7,2013-09-29,0,0,0,0,"0",0
"3829",5,1,2013-09-30,4367,581,1,0,"0",0
"3830",5,2,2013-10-01,4686,610,1,0,"0",0
"3831",5,3,2013-10-02,5118,668,1,0,"0",0
"3832",5,4,2013-10-03,0,0,0,0,"a",0
"3833",5,5,2013-10-04,5108,634,1,0,"0",0
"3834",5,6,2013-10-05,2041,223,1,0,"0",0
"3835",5,7,2013-10-06,0,0,0,0,"0",0
"3836",5,1,2013-10-07,8319,808,1,1,"0",0
"3837",5,2,2013-10-08,5697,636,1,1,"0",0
"3838",5,3,2013-10-09,6063,688,1,1,"0",0
"3839",5,4,2013-10-10,4985,545,1,1,"0",0
"3840",5,5,2013-10-11,5421,597,1,1,"0",0
"3841",5,6,2013-10-12,1963,217,1,0,"0",0
"3842",5,7,2013-10-13,0,0,0,0,"0",0
"3843",5,1,2013-10-14,4199,548,1,0,"0",0
"3844",5,2,2013-10-15,3450,474,1,0,"0",0
"3845",5,3,2013-10-16,4415,625,1,0,"0",0
"3846",5,4,2013-10-17,3721,511,1,0,"0",0
"3847",5,5,2013-10-18,3867,512,1,0,"0",0
"3848",5,6,2013-10-19,1938,202,1,0,"0",0
"3849",5,7,2013-10-20,0,0,0,0,"0",0
"3850",5,1,2013-10-21,7690,753,1,1,"0",1
"3851",5,2,2013-10-22,5174,581,1,1,"0",1
"3852",5,3,2013-10-23,6517,752,1,1,"0",1
"3853",5,4,2013-10-24,5049,566,1,1,"0",1
"3854",5,5,2013-10-25,5347,581,1,1,"0",1
"3855",5,6,2013-10-26,1700,211,1,0,"0",0
"3856",5,7,2013-10-27,0,0,0,0,"0",0
"3857",5,1,2013-10-28,3578,504,1,0,"0",1
"3858",5,2,2013-10-29,3909,493,1,0,"0",1
"3859",5,3,2013-10-30,5850,743,1,0,"0",1
"3860",5,4,2013-10-31,0,0,0,0,"a",1
"3861",5,5,2013-11-01,5076,648,1,0,"0",1
"3862",5,6,2013-11-02,2190,231,1,0,"0",0
"3863",5,7,2013-11-03,0,0,0,0,"0",0
"3864",5,1,2013-11-04,7030,744,1,1,"0",0
"3865",5,2,2013-11-05,6228,667,1,1,"0",0
"3866",5,3,2013-11-06,6200,709,1,1,"0",0
"3867",5,4,2013-11-07,4987,564,1,1,"0",0
"3868",5,5,2013-11-08,4725,544,1,1,"0",0
"3869",5,6,2013-11-09,1974,217,1,0,"0",0
"3870",5,7,2013-11-10,0,0,0,0,"0",0
"3871",5,1,2013-11-11,3866,523,1,0,"0",0
"3872",5,2,2013-11-12,3920,506,1,0,"0",0
"3873",5,3,2013-11-13,4319,576,1,0,"0",0
"3874",5,4,2013-11-14,4086,521,1,0,"0",0
"3875",5,5,2013-11-15,4613,539,1,0,"0",0
"3876",5,6,2013-11-16,1925,233,1,0,"0",0
"3877",5,7,2013-11-17,0,0,0,0,"0",0
"3878",5,1,2013-11-18,8022,759,1,1,"0",0
"3879",5,2,2013-11-19,7632,752,1,1,"0",0
"3880",5,3,2013-11-20,0,0,0,1,"a",0
"3881",5,4,2013-11-21,6641,713,1,1,"0",0
"3882",5,5,2013-11-22,6198,643,1,1,"0",0
"3883",5,6,2013-11-23,2075,245,1,0,"0",0
"3884",5,7,2013-11-24,0,0,0,0,"0",0
"3885",5,1,2013-11-25,4597,569,1,0,"0",0
"3886",5,2,2013-11-26,4597,531,1,0,"0",0
"3887",5,3,2013-11-27,5128,655,1,0,"0",0
"3888",5,4,2013-11-28,4676,542,1,0,"0",0
"3889",5,5,2013-11-29,6158,630,1,0,"0",0
"3890",5,6,2013-11-30,2704,260,1,0,"0",0
"3891",5,7,2013-12-01,0,0,0,0,"0",0
"3892",5,1,2013-12-02,9761,878,1,1,"0",0
"3893",5,2,2013-12-03,7663,744,1,1,"0",0
"3894",5,3,2013-12-04,7284,728,1,1,"0",0
"3895",5,4,2013-12-05,7765,753,1,1,"0",0
"3896",5,5,2013-12-06,5011,575,1,1,"0",0
"3897",5,6,2013-12-07,2228,276,1,0,"0",0
"3898",5,7,2013-12-08,0,0,0,0,"0",0
"3899",5,1,2013-12-09,3879,477,1,0,"0",0
"3900",5,2,2013-12-10,4973,574,1,0,"0",0
"3901",5,3,2013-12-11,5517,637,1,0,"0",0
"3902",5,4,2013-12-12,5048,571,1,0,"0",0
"3903",5,5,2013-12-13,5021,573,1,0,"0",0
"3904",5,6,2013-12-14,2014,225,1,0,"0",0
"3905",5,7,2013-12-15,0,0,0,0,"0",0
"3906",5,1,2013-12-16,11692,968,1,1,"0",0
"3907",5,2,2013-12-17,9413,812,1,1,"0",0
"3908",5,3,2013-12-18,9315,881,1,1,"0",0
"3909",5,4,2013-12-19,8331,818,1,1,"0",0
"3910",5,5,2013-12-20,8129,782,1,1,"0",0
"3911",5,6,2013-12-21,3995,351,1,0,"0",0
"3912",5,7,2013-12-22,0,0,0,0,"0",0
"3913",5,1,2013-12-23,10877,1081,1,0,"0",1
"3914",5,2,2013-12-24,3091,319,1,0,"0",1
"3915",5,3,2013-12-25,0,0,0,0,"c",1
"3916",5,4,2013-12-26,0,0,0,0,"c",1
"3917",5,5,2013-12-27,5516,655,1,0,"0",1
"3918",5,6,2013-12-28,2303,266,1,0,"0",0
"3919",5,7,2013-12-29,0,0,0,0,"0",0
"3920",5,1,2013-12-30,6681,738,1,0,"0",1
"3921",5,2,2013-12-31,2009,241,1,0,"0",1
"3922",5,3,2014-01-01,0,0,0,0,"a",1
"3923",5,4,2014-01-02,4077,550,1,0,"0",1
"3924",5,5,2014-01-03,4414,557,1,0,"0",1
"3925",5,6,2014-01-04,1711,196,1,0,"0",0
"3926",5,7,2014-01-05,0,0,0,0,"0",0
"3927",5,1,2014-01-06,8310,811,1,1,"0",0
"3928",5,2,2014-01-07,6280,660,1,1,"0",0
"3929",5,3,2014-01-08,5966,732,1,1,"0",0
"3930",5,4,2014-01-09,4753,545,1,1,"0",0
"3931",5,5,2014-01-10,5008,582,1,1,"0",0
"3932",5,6,2014-01-11,2035,240,1,0,"0",0
"3933",5,7,2014-01-12,0,0,0,0,"0",0
"3934",5,1,2014-01-13,3652,511,1,0,"0",0
"3935",5,2,2014-01-14,3473,463,1,0,"0",0
"3936",5,3,2014-01-15,3837,538,1,0,"0",0
"3937",5,4,2014-01-16,3411,464,1,0,"0",0
"3938",5,5,2014-01-17,4169,520,1,0,"0",0
"3939",5,6,2014-01-18,1940,222,1,0,"0",0
"3940",5,7,2014-01-19,0,0,0,0,"0",0
"3941",5,1,2014-01-20,7716,705,1,1,"0",0
"3942",5,2,2014-01-21,5371,568,1,1,"0",0
"3943",5,3,2014-01-22,5042,584,1,1,"0",0
"3944",5,4,2014-01-23,4647,521,1,1,"0",0
"3945",5,5,2014-01-24,4752,531,1,1,"0",0
"3946",5,6,2014-01-25,1662,188,1,0,"0",0
"3947",5,7,2014-01-26,0,0,0,0,"0",0
"3948",5,1,2014-01-27,3412,453,1,0,"0",0
"3949",5,2,2014-01-28,3508,464,1,0,"0",0
"3950",5,3,2014-01-29,4409,558,1,0,"0",0
"3951",5,4,2014-01-30,3802,485,1,0,"0",0
"3952",5,5,2014-01-31,4982,581,1,0,"0",0
"3953",5,6,2014-02-01,2138,236,1,0,"0",0
"3954",5,7,2014-02-02,0,0,0,0,"0",0
"3955",5,1,2014-02-03,8696,799,1,1,"0",0
"3956",5,2,2014-02-04,6979,680,1,1,"0",0
"3957",5,3,2014-02-05,6486,700,1,1,"0",0
"3958",5,4,2014-02-06,5266,567,1,1,"0",0
"3959",5,5,2014-02-07,5492,594,1,1,"0",0
"3960",5,6,2014-02-08,1910,223,1,0,"0",0
"3961",5,7,2014-02-09,0,0,0,0,"0",0
"3962",5,1,2014-02-10,4108,541,1,0,"0",0
"3963",5,2,2014-02-11,3649,505,1,0,"0",0
"3964",5,3,2014-02-12,4475,604,1,0,"0",0
"3965",5,4,2014-02-13,3823,488,1,0,"0",0
"3966",5,5,2014-02-14,4431,552,1,0,"0",0
"3967",5,6,2014-02-15,2165,219,1,0,"0",0
"3968",5,7,2014-02-16,0,0,0,0,"0",0
"3969",5,1,2014-02-17,7170,728,1,1,"0",1
"3970",5,2,2014-02-18,5368,591,1,1,"0",1
"3971",5,3,2014-02-19,5307,603,1,1,"0",1
